,Sentiment,Time,Text,cleaned
1987,positive,15/10/21,"I had this cake for my birthday.  It was delicious.  It was nice and moist and fluffy, and tasted like pumpkin pie without the crust.  (I like the filling for pumpkin pie).  No bad aftertaste or anything at all.  We put a dollop of Cool Whip on top instead of frosting.<br /><br />We have had other Sweet n Low cakes in the past, and they have unfortunately tasted lousy.  This was a pleasant surprise.","['cake', 'birthday', 'delicious', 'nice', 'moist', 'fluffy', 'tasted', 'like', 'pumpkin', 'pie', 'without', 'crust', 'like', 'filling', 'pumpkin', 'pie', 'bad', 'aftertaste', 'anything', 'all', 'put', 'dollop', 'cool', 'whip', 'top', 'instead', 'frosting', 'sweet', 'low', 'cake', 'past', 'unfortunately', 'tasted', 'lousy', 'pleasant', 'surprise']"
1988,positive,20/7/21,"I add this to the sugarfree cappuccino just to give it a flavor.  It tastes great, and does taste like York Peppermint Pattie Flavor.","['add', 'sugarfree', 'cappuccino', 'give', 'flavor', 'taste', 'great', 'taste', 'like', 'york', 'peppermint', 'pattie', 'flavor']"
1989,positive,12/10/21,"My kids love this white cheddar snack, but it isn't always easy to find in our shopping area. This wasn't cheap, but we are happy that we can order Pirate Booty through Amazon. The 1 oz. bags are the perfect size for their school lunches. The taste is cheesy and light...love 'em.","['kid', 'love', 'white', 'cheddar', 'snack', 'always', 'easy', 'find', 'shopping', 'area', 'cheap', 'happy', 'order', 'pirate', 'booty', 'amazon', 'bag', 'perfect', 'size', 'school', 'lunch', 'taste', 'cheesy', 'light', '...', 'love']"
1990,positive,19/2/21,"Pirate's Booty, Aged White Cheddar tastes very similar to Cheetos white cheddar snacks without all of the calories and fat.  Even my teenage son (who hates anything healthy) loves them!  They're great when you crave a salty snack and don't want a b-zillion calories.","[""pirate's"", 'booty', 'aged', 'white', 'cheddar', 'taste', 'similar', 'cheetos', 'white', 'cheddar', 'snack', 'without', 'calorie', 'fat', 'even', 'teenage', 'son', 'who', 'hate', 'anything', 'healthy', 'love', 'them', 'great', 'crave', 'salty', 'snack', 'want', 'b-zillion', 'calorie']"
1991,negative,14/12/20,I was hugely disappointed with this product. The Walden Farms line of 0 calorie salad dressings are great. This alfredo sauce is not. Do not waste your money on it!,"['hugely', 'disappointed', 'product', 'walden', 'farm', 'line', 'calorie', 'salad', 'dressing', 'great', 'alfredo', 'sauce', 'not', 'waste', 'money']"
1992,positive,2/7/21,"I fell in love with these delightful candies when a friend brought them back from a trip to Germany.  A perfect combination of hazelnut chocolate, cream, and crispy wafer.  They are adorably cute as they resemble little hippos.  I'm not a big fan of chocolate, but this is a wonderful flavor combination and a tasty little treat.","['fell', 'love', 'delightful', 'candy', 'friend', 'brought', 'back', 'trip', 'germany', 'perfect', 'combination', 'hazelnut', 'chocolate', 'cream', 'crispy', 'wafer', 'adorably', 'cute', 'resemble', 'little', 'hippo', 'big', 'fan', 'chocolate', 'wonderful', 'flavor', 'combination', 'tasty', 'little', 'treat']"
1993,positive,11/3/21,"add to aniything!! soup, salad, meat... brings up the flavor! nicely packed, easy to use. arrived on time - clean and fresh","['add', 'aniything', 'soup', 'salad', 'meat', '...', 'brings', 'flavor', 'nicely', 'packed', 'easy', 'use', 'arrived', 'time', 'clean', 'fresh']"
1994,positive,10/4/21,"When I read some of the reviews that mentioned eating these tiny morsels by the spoonful, I was skeptical. But guess what I am doing? LOL!!! I love them!","['read', 'review', 'mentioned', 'eating', 'tiny', 'morsel', 'spoonful', 'skeptical', 'guess', 'doing', 'lol', 'love', 'them']"
1995,positive,22/7/19,"I really enjoy eating these bars they have a very natural and clean taste to them.  The only thing I would like to suggest is a less sweet version of these bars are offered, they are a little too sweet for my taste but that does not take away from my enjoyment of eating them.","['really', 'enjoy', 'eating', 'bar', 'natural', 'clean', 'taste', 'them', 'thing', 'would', 'like', 'suggest', 'sweet', 'version', 'bar', 'offered', 'little', 'sweet', 'taste', 'take', 'away', 'enjoyment', 'eating', 'them']"
1996,positive,2/2/20,"I have a gluten allergy, so I am always looking for an alternative to cookies, muffins, granola bars, and other sweet snacks that I can no longer eat.  The Kind Bars are great - I have not found any that I absolutely don't like, but some I like better than others.  The Fruit and Nuts in Yogurt is definitely my favorite - I like the combination of nuts, raisins, and yogurt - it does not seem as overpoweringly sweet as some of the others. I originally discovered Kind Bars at Starbucks, but they were VERY expensive to buy on a regular basis. That was when I checked out Amazon's Subscribe and Save program, signed up for the Kind Bars, and cut my purchase cost by more than half - with no shipping cost!  What a cool program - especially for those of us with allergies who need regular access to products that are usually expensive and/or hard to find!","['gluten', 'allergy', 'always', 'looking', 'alternative', 'cooky', 'muffin', 'granola', 'bar', 'sweet', 'snack', 'longer', 'eat', 'kind', 'bar', 'great', 'found', 'absolutely', 'like', 'like', 'better', 'others', 'fruit', 'nut', 'yogurt', 'definitely', 'favorite', 'like', 'combination', 'nut', 'raisin', 'yogurt', 'seem', 'overpoweringly', 'sweet', 'others', 'originally', 'discovered', 'kind', 'bar', 'starbucks', 'expensive', 'buy', 'regular', 'basis', 'checked', ""amazon's"", 'subscribe', 'save', 'program', 'signed', 'kind', 'bar', 'cut', 'purchase', 'cost', 'half', 'shipping', 'cost', 'cool', 'program', 'especially', 'allergy', 'need', 'regular', 'access', 'product', 'usually', 'expensive', 'and', 'hard', 'find']"
1997,positive,2/2/20,"The product was delicious and arrived in a timely fashion.  However, I did see them cheaper at one of those wholesale stores.","['product', 'delicious', 'arrived', 'timely', 'fashion', 'however', 'see', 'cheaper', 'one', 'wholesale', 'store']"
1998,positive,31/8/19,"Good product, right amount of sodium, a little high on calories though<br /><a href=""http://www.amazon.com/gp/product/B0034EDLS2"">KIND Fruit & Nut, Fruit & Nut Delight, All Natural, Gluten Free Bars (Pack of 12)</a>","['good', 'product', 'right', 'amount', 'sodium', 'little', 'high', 'calorie', 'though', 'href', 'kind', 'fruit', 'nut', 'fruit', 'nut', 'delight', 'natural', 'gluten', 'free', 'bar', 'pack', '</a>']"
1999,positive,22/7/19,"These bars taste quite good, although I agree with other reviewers that there is a strong coconut taste.  Fine with me as I like coconut,  I've ordered three times and the bars have been fresh each time.  I find them sticky, which makes them a bit messy if eaten while hiking or on a road trip.  Everyone I share them with polishes them off quickly.  Personally, when I look at the ingredients in Kind bars I don't have many fantasies that they are particularly healthy.  Honey is sugar.  Fruit and nuts are concentrated calories.  Healthy fresh fruit, vegetables and dairy will do a much better job of ensuring that I get the vitamins, minerals and antioxidants that I need. Gluten free might help some folks.  I do not doubt that if you eat little pieces of the bars spaced out over several hours they don't encourage glycemic spiking when compared to a Snickers or some other candy.  Otherwise I simply regard them as a tasty snack that should not be expected to be anything more than that.","['bar', 'taste', 'quite', 'good', 'although', 'agree', 'reviewer', 'strong', 'coconut', 'taste', 'fine', 'like', 'coconut', 'ordered', 'three', 'time', 'bar', 'fresh', 'time', 'find', 'sticky', 'make', 'bit', 'messy', 'eaten', 'hiking', 'road', 'trip', 'everyone', 'share', 'polish', 'quickly', 'personally', 'look', 'ingredient', 'kind', 'bar', 'many', 'fantasy', 'particularly', 'healthy', 'honey', 'sugar', 'fruit', 'nut', 'concentrated', 'calorie', 'healthy', 'fresh', 'fruit', 'vegetable', 'dairy', 'much', 'better', 'job', 'ensuring', 'get', 'vitamin', 'mineral', 'antioxidant', 'need', 'gluten', 'free', 'might', 'help', 'folk', 'doubt', 'eat', 'little', 'piece', 'bar', 'spaced', 'several', 'hour', 'encourage', 'glycemic', 'spiking', 'compared', 'snicker', 'candy', 'otherwise', 'simply', 'regard', 'tasty', 'snack', 'expected', 'anything', 'that']"
2000,positive,12/1/20,These by far are the best tasting gluten free bars ever and at a very reasonable price. Low in calorie and a great after work out snack.,"['far', 'best', 'tasting', 'gluten', 'free', 'bar', 'ever', 'reasonable', 'price', 'low', 'calorie', 'great', 'work', 'snack']"
2001,positive,19/2/20,I love the KIND bars.  They taste great and are much healthier than other bars.  Also they satisfy your taste for something sweet so are healthier than eating candy.,"['love', 'kind', 'bar', 'taste', 'great', 'much', 'healthier', 'bar', 'also', 'satisfy', 'taste', 'something', 'sweet', 'healthier', 'eating', 'candy']"
2002,positive,27/11/19,Thought I would just try this and I am glad I did. Great taste and the delivery was very fast.<br />We BBQ all the time and I now have a new favorite!<br />Well worth a try!,"['thought', 'would', 'try', 'glad', 'did', 'great', 'taste', 'delivery', 'fast', 'bbq', 'time', 'new', 'favorite', 'well', 'worth', 'try']"
2003,positive,12/12/19,This Organic protein bar tastes great.  My cousins told me about the organic dark almond chocolate bar.  This one is good too.,"['organic', 'protein', 'bar', 'taste', 'great', 'cousin', 'told', 'organic', 'dark', 'almond', 'chocolate', 'bar', 'one', 'good', 'too']"
2004,positive,26/9/20,"It's a spreadable jelly, sweet but not too sweet, with a flavor of lime. It tastes very good for a jelly and I'd consider buying it again, in the case I wanted to buy jelly.","['spreadable', 'jelly', 'sweet', 'sweet', 'flavor', 'lime', 'taste', 'good', 'jelly', 'consider', 'buying', 'again', 'case', 'wanted', 'buy', 'jelly']"
2005,positive,22/7/19,I love these nuts. I particularly like the cashews and almonds. A bit overpriced though. And once you start popping there is no stopping until the pack is done.,"['love', 'nut', 'particularly', 'like', 'cashew', 'almond', 'bit', 'overpriced', 'though', 'start', 'popping', 'stopping', 'pack', 'done']"
2006,positive,2/2/20,"I bought this Hazelnut Paste (Nocciola Spread) at a local shop in Palm Cost, Florida. The taste is excellent and healthier than Nutella.","['bought', 'hazelnut', 'paste', 'nocciola', 'spread', 'local', 'shop', 'palm', 'cost', 'florida', 'taste', 'excellent', 'healthier', 'nutella']"
2007,positive,23/5/20,"Recently enjoyed these teas at a high end restaurant. after returning home we ordered some more online , they arrived promptly and were just as delicious.","['recently', 'enjoyed', 'tea', 'high', 'end', 'restaurant', 'returning', 'home', 'ordered', 'online', 'arrived', 'promptly', 'delicious']"
2008,positive,22/11/20,"The black walnuts come in large pieces not whole or halved.  They are fresh, taste good, and I will buy them again in the future.<br />By the way, I read in ""Breakthrough: Eight Steps to Wellness"" that black walnuts have some unique health benefits.","['black', 'walnut', 'come', 'large', 'piece', 'whole', 'halved', 'fresh', 'taste', 'good', 'buy', 'future', 'way', 'read', 'breakthrough', 'eight', 'step', 'wellness', 'black', 'walnut', 'unique', 'health', 'benefit']"
2009,positive,30/3/20,I love this cereal. I've never been a fan of Cocoa Crispies but I am a fan of Erewhon rice cereals so I decided to give this a shot. It's so tasty and addictive--without being disgusting sugary like the regular brands--that I find myself eating it for breakfast and sometimes dessert.,"['love', 'cereal', 'never', 'fan', 'cocoa', 'crispies', 'fan', 'erewhon', 'rice', 'cereal', 'decided', 'give', 'shot', 'tasty', 'addictive--without', 'disgusting', 'sugary', 'like', 'regular', 'brands--that', 'find', 'eating', 'breakfast', 'sometimes', 'dessert']"
2010,positive,8/7/20,This almond butter tastes very good and it has a pleasing creamy texture.  I will buy more even though it is expensive.  It is worth it on my restricted diet because of the convenience and the good taste.,"['almond', 'butter', 'taste', 'good', 'pleasing', 'creamy', 'texture', 'buy', 'even', 'though', 'expensive', 'worth', 'restricted', 'diet', 'convenience', 'good', 'taste']"
2011,positive,4/1/20,"This ""water enhancer"" was really tasty and you don't have to use a lot of it to flavor even a large glass of water. The flavor was good without being overpowering, and it's fun using the little bottle. My only complaint is the price. At $3.99 per bottle (Kraft's listed price on their site, not Amazon's), you're paying more for the bottle and the wow-factor than the actual flavoring itself. While this is a really good product, I don't imagine I'll be spending four bucks on less than two ounces of flavoring and a ""futuristic"" bottle.","['water', 'enhancer', 'really', 'tasty', 'use', 'lot', 'flavor', 'even', 'large', 'glass', 'water', 'flavor', 'good', 'without', 'overpowering', 'fun', 'using', 'little', 'bottle', 'complaint', 'price', 'per', 'bottle', ""kraft's"", 'listed', 'price', 'site', ""amazon's"", 'paying', 'bottle', 'wow-factor', 'actual', 'flavoring', 'itself', 'really', 'good', 'product', 'imagine', 'spending', 'four', 'buck', 'two', 'ounce', 'flavoring', 'futuristic', 'bottle']"
