,Sentiment,Time,cleaned,Text
3278,positive,30/10/20,"['never', 'also', 'even', 'something', 'high', 'find', 'willing', 'sweetener', 'control', 'really', 'pressure', 'nightly', 'bit', 'steep', 'drinking', 'medication', 'prescription', 'enjoy', 'whole', 'price', 'read', 'use', 'honey', 'tea', 'ago', 'pay', 'bonus', 'beside', 'need', 'now', 'blood', 'sweet', 'help', 'shop', 'enough', 'drinker', 'take', 'get', 'skip', 'taste', 'reduce', 'cup', 'bed', 'try', 'add', 'miss', 'hot', 'blueberry', 'month']","i started drinking the blueberry hibiscus tea because i read that hibiscus helps to reduce blood pressure. i have never been a hot tea drinker until about a month ago. it did take me a few cups to get used to the taste. now, i really enjoy the taste. i even miss it when i skip my nightly cup. i find it also relaxes me before bed. it is sweet enough that there is no need to add honey or other sweetener. the blueberry is an added bonus! i am willing to pay the steep price because i am trying to find something beside prescription medication to help control my out-of-control blood pressure. the price on amazon is a bit higher than at whole foods where i shop."
3279,positive,3/8/20,"['comfort', 'malt', 'either', 'mixed', 'flavor', 'two', 'sugar', 'sure', 'all', 'basically', 'drink', 'love', 'different', 'sake', 'make', 'medium', 'ever', 'sweet', 'much', 'good', 'latter', 'well', 'malty', 'powder', 'get', 'mix', 'taste', 'plain', 'little', 'cold', 'nostalgia', 'milo', 'add', 'milk', 'great', 'chocolate', 'night']","in the great trifecta of british powdered drinks to be mixed with milk and sugar, horlicks the most malty, milo is medium chocolately and malty, and ovaltine seems to be the most chocolately.<br /><br />all 3 are basically comfort drinks when plain milk just won't do. all 3 are powders to which you add milk and sugar to get a sweet malty drink, the latter two with chocolate flavor as well.<br /><br />i love all 3 drinks. but if you are drinking this for nostalgia's sake, make sure you get the milo from where ever your nostalgia springs from because milo is made in different countries and they all taste a little different. for me, i love milo for it's good mix of chocolate and malt, not too much of either, and a great comfort drink for cold nights."
3280,positive,29/1/21,"['nice', 'enough', 'fresh', 'close', 'have', 'flavor', 'old', 'texture', 'ever', 'great']","not the sweetest chickpeas i've ever had, but close enough. nice flavor and texture, very fresh, no old beans. cooked up great. very pleased."
3281,positive,24/10/21,"['plus', 'peanut', 'taste', 'butter', 'low', 'regular', 'too', 'great', 'reese', 'like']",reese's sugar-free peanut butter cups taste just like the regular ones. plus they are lower in sugars and are healthier.  great prices on amazon too.
3282,positive,24/10/21,"['service', 'candy', 'come', 'find', 'good', 'area', 'thanks', 'ave', 'daughter', 'really', 'hard', 'quickly']",my daughter really likes 5th ave candy bars and they are hard to find in our area. amazon  has them and they came quickly.<br />thanks for the good service.
3283,positive,16/10/21,"['strong', 'buy', 'one', 'more', 'suppose', 'flavor', 'coffee', 'cup', 'weak', 'disappointed', 'first', 'great', 'like']","this was one of the first k cup boxes i bought, was not disappointed. it tastes great, like coffee is supposed to. not too strong, not too weak...great flavor. will be buying more."
3284,positive,24/10/21,"['snack', 'work', 'deal', 'affordable', 'cool', 'time', 'taste', 'place', 'enjoy', 'smooth', 'right', 'kind', 'great']",very cool and smooth tasting. the kind of snack that works any time and place. right on time and very affordable. i enjoy this a great deal.
3285,positive,25/9/21,"['delicious', 'juice', 'out', 'day', 'highly', 'good', 'healthy', 'recommend', 'try', 'please', 'grape']",this a delicious grape juice.it is good for anytime of the day and it is healthy for you and your children. i highly recommend this for all kids and adults.please try this out.
3286,positive,19/10/21,"['meal', 'crunch', 'next', 'usually', 'love', 'time', 'bar', 'taste', 'enjoy', 'energy', 'really']","i really enjoy these bars, i usually will have 1/4 to 1/2 of bar at a time, gives me energy until next meal, love the taste and crunch.  :)"
3287,positive,20/10/21,"['cut', 'tasty', 'peanut', 'alternative', 'flavor', 'fat', 'bit', 'cream', 'ice', 'butter', 'concept', 'too', 'interest', 'used', 'would', 'lean', 'regular', 'vanilla', 'chocolate', 'although', 'order']","interesting concept! very tasty too, i used the chocolate pb2 in my vanilla ice cream and it was a lean alternative to flavored syrups. i purchased these products to cut down on the fat from regular peanut butter. i would order it again although it is a bit pricey."
3288,positive,19/10/21,"['family', 'what', 'candy', 'even', 'colored', 'there', 'sugar', 'unique', 'all', 'show', 'really', 'label', 'lot', 'assortment', 'actually', 'video', 'price', 'worth', 'love', 'different', 'make', 'mean', 'originally', 'artificial', 'want', 'say', 'well', 'understand', 'definitely', 'get', 'organic', 'seem', 'taste', 'that', 'rather', 'hate', 'first', 'great', 'like']","first of all, i just want to say that i hate lollipops. and i do mean hate. even dumdums seem to taste really artificial and just like colored sugar. i got these originally because i was intrigued by the organic label. i love that you can actually understand what's in these items and they have a video showing it being made. great unique taste as well. definitely well worth the price! my family and friends love it. the assortment is great and they actually taste like different things rather than a lot of candy that's out there."
3289,positive,15/6/21,"['one', 'buy', 'go', 'week', 'share']",i bought this to share with my co-workers and in one week they are gone.
3290,positive,4/8/21,"['special', 'tasty', 'strong', 'size', 'brand', 'perfect', 'bag', 'long', 'store', 'last', 'happy', 'far', 'pound', 'time', 'regular', 'taste', 'healthy', 'wonderfully', 'these', 'try', 'treat', 'option']","these lollipops are a wonderfully healthy option over regular store brand suckers/lollipops.  my children and i are very happy with the taste of these.  the flavors we have tried so far are tasty and strong, and the size is perfect for a special treat.  the 5 pound bag should last us a very long time."
3291,positive,4/8/21,"['color', 'candy', 'pucker', 'flavor', 'come', 'googly', 'bag', 'fell', 'hard', 'smash', 'directly', 'bit', 'tart', 'however', 'across', 'flat', 'best', 'artificially', 'enjoy', 'sadly', 'generally', 'mango', 'grape', 'real', 'pomegranate', 'tango', 'surprisingly', 'sour', 'ever', 'general', 'available', 'watermelon', 'fruit', 'apple', 'pretty', 'moment', 'though', 'before', 'well', 'be', 'strawberry', 'cherry', 'get', 'one', 'have', 'close', 'hope', 'total', 'via', 'blueberry', 'like']","these are the best lollipops i've ever had!  sadly, they are not available via amazon directly at the moment, so no ""guaranteed"" flavor ratios.  the bag i got was:<br /><br />65 strawberry smash<br />60 tart sour apple<br />39 googly grape<br />35 tooberry blueberry<br />33 wet-faced watermelon<br />32 mango tango<br />30 pomegranate pucker<br />28 very very cherry<br />1 mango (no tango; was only one of the colors ;) ...)<br /><br />so, a total of 323, pretty close to ""as advertised"".  i was surprisingly fond of flavors such as the strawberry and watermelon, which i generally don't like in other candies (artificially flavored ones).  however, the blueberry and mango fell a bit flat.  in general, though, these are the best approximations to real fruit flavors i've come across in hard candy before.  hope the trick-or-treaters enjoy them as well!"
3292,positive,18/7/21,"['dairy', 'candy', 'fruity', 'allergic', 'wheat', 'good', 'sugary', 'little', 'great', 'son', 'really']",a great little candy - tastes good - really fruity and not too sugary! my 2 yo son loves them (allergic to wheat and dairy)
3293,positive,18/10/21,"['nice', 'color', 'buy', 'them', 'artificial', 'saw', 'certainly', 'try', 'treat', 'again', 'like']",i purchased these as a nice treat for our 4 children. i try not to buy foods with artificial colors or flavors so when i saw these we tried them. all the kids and adults like them. i will certainly buy them again.
3294,positive,15/6/21,"['mind', 'syrup', 'candy', 'still', 'them', 'love', 'artificial', 'lot', 'these', 'treat', 'wise', 'corn', 'moderation', 'chemical', 'say', 'like']","my kids love these, and like a lot of reviewers have said, they don't have corn syrup or chemical artificial sweeteners in them. it's still candy, but treat wise.. it's a treat i don't mind my kids having in moderation."
3295,positive,4/8/21,"['color', 'yellow', 'food', 'finish', 'care', 'container', 'make', 'keep', 'tea', 'artificial', 'brewing', 'simple', 'similar', 'serve', 'less', 'sweet', 'super', 'syrup', 'connoisseur', 'wish']","i just finished brewing a container of this tea to keep in the fridge.  i pre-sweetened it with some simple syrup, making it less sweet than most restaurants serve it as i don't care for super sweet tea.  i'm not a connoisseur but this tastes very similar to the teas i have had in restaurants.  i do wish there was no artificial food coloring (yellow)."
3296,positive,8/6/21,"['advantage', 'even', 'pack', 'do', 'current', 'find', 'each', 'disappointed', 'convenience', 'throughout', 'always', 'bag', 'box', 'superb', 'prime', 'variety', 'happy', 'quite', 'best', 'actually', 'enjoy', 'drink', 'recommend', 'quality', 'carry', 'use', 'subscribe', 'deal', 'nicely', 'loose', 'tea', 'because', 'locally', 'time', 'area', 'would', 'available', 'away', 'see', 'much', 'clear', 'appreciate', 'the', 'six', 'report', 'portability', 'date', 'offer', 'this', 'glad', 'take', 'have', 'brew', 'taste', 'certainly', 'save', 'try', 'consistent', 'great', 'like']","if you like the ceylon tea variety, you will certainly enjoy and appreciate this tea.<br /><br />in the 20+ years we have been drinking ahmad teas not even once have we been disappointed. the superb quality of ahmad teas has remained consistent throughout the years.<br /><br />have always used loose tea, but this time wanted to try their teabags (because of the convenience/portability) and to see if the bagged tea would brew as clear as the loose tea, and i am happy to report that it actually does.<br /><br />i am so glad to find ahmad teas available here because only a few stores carry it in my area and they are quite a few miles away. the current prime deal for the pack of 6 is superb (much cheaper than i can find locally). i'm taking advantage of the subscribe and save offer.<br /><br />the six tea boxes arrived nicely packed (see the photos i uploaded).<br /><br />each box has a packing date (08/2011) and a best before date (08/2014).<br /><br />this is a great tasting tea, which i am happy to recommend."
3297,positive,15/6/21,"['brush', 'family', 'what', 'high', 'they', 'perfect', 'hint', 'reason', 'really', 'around', 'home', 'test', 'reasonable', 'flat', 'eat', 'garlic', 'butter', 'boot', 'price', 'mine', 'tastiness', 'whole', 'withstood', 'favorite', 'pizza', 'run', 'not', 'usually', 'melt', 'time', 'ton', 'pile', 'crust', 'much', 'sauce', 'say', 'good', 'can', 'give', 'product', 'fluffy', 'taste', 'cheese', 'add', 'great', 'like']","i've been eating boboli for years.<br />what can i say?<br />it's really the perfect pizza crust.<br />not too fluffy, not too flat.<br />great taste, great price.<br />i like this much better than the ""crust in a can"" varieties.<br />boboli's been around for years now for a very good reason...they gave us a great product that has withstood the test of time and at a reasonable price to boot.<br />i usually brush mine with melted butter with a hint of garlic for added tastiness.<br />pile on the boboli sauce, a ton of cheese and your favorite toppings and you have a home run for the whole family.<br />highest recommendations."
3298,positive,4/8/21,"['also', 'one', 'more', 'time', 'taste', 'problem', 'eat', 'sister', 'bag', 'whole', 'content', 'caramel', 'order', 'sticky']","my sister and i both loved the taste of this caramel. 5* taste, and very sticky also! both of us ordered more. hardest problem is not eating the whole bag contents at one time."
